run_id,model_type,method,repetition,seed,constraint,sense,lhs,rhs,slack,violation
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_138,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_139,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_140,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_141,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_142,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_143,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_144,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_145,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_146,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_147,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_148,=,0.004,0.004,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_149,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_150,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_151,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_152,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_153,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_154,=,0.08600000000000001,0.08600000000000001,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_155,=,0.052000000000000005,0.052000000000000005,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_156,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_157,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_158,=,0.034,0.034,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_159,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_160,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_161,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_162,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_163,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_164,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_165,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_166,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_167,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_168,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_169,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_170,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_171,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_172,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_173,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_174,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_175,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_176,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_177,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_178,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_179,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_180,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_181,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_182,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_183,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_184,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_185,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_186,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_187,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_188,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_189,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_190,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_191,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_192,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_193,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_194,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_195,=,0.2,0.2,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_196,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_197,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_198,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_199,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_200,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_201,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_202,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_203,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_204,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_205,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_206,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_207,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_208,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_209,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_210,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_211,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_212,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_213,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_214,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_215,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_216,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_217,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_218,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_219,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_220,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_221,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_222,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_223,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_224,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_225,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_226,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_227,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_228,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_229,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_230,=,0.001,0.001,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_231,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_232,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_233,=,0.093,0.093,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_234,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_235,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_236,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_237,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_238,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_239,=,0.004,0.004,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_240,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_241,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_242,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_243,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_244,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_245,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_246,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_247,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_248,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed0,discrete,simulated_annealing_swap,0,0,lot_grid:Asset_249,=,0.0,0.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,budget,=,1.0,1.0,-0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_000,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_000,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_001,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_001,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_002,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_002,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_003,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_003,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_004,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_004,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_005,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_005,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_006,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_006,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_007,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_007,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_008,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_008,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_009,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_009,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_010,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_010,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_011,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_011,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_012,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_012,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_013,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_013,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_014,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_014,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_015,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_015,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_016,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_016,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_017,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_017,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_018,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_018,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_019,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_019,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_020,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_020,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_021,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_021,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_022,>=,0.016,0.0,0.016,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_022,<=,0.016,0.2,0.184,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_023,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_023,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_024,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_024,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_025,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_025,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_026,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_026,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_027,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_027,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_028,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_028,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_029,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_029,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_030,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_030,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_031,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_031,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_032,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_032,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_033,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_033,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_034,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_034,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_035,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_035,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_036,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_036,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_037,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_037,<=,0.0,0.2,0.2,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_lower:Asset_038,>=,0.0,0.0,0.0,0.0
discrete__simulated_annealing_swap__rep000__seed1,discrete,simulated_annealing_swap,0,1,asset_upper:Asset_038,<=,0.0,0.2,0.2,0.0
